session_id,user_id,channel,device_type,region,traffic_source,category,session_length,total_time_spent,total_interactions,num_events,converted,dropped_off,purchase_value
S0013350,U002426,web,tablet,CA,direct,Electronics,4,53,4,4,0,1,0.0
S0013351,U001429,web,ios,BR,organic,Sports,6,101,6,6,0,1,0.0
S0013352,U003647,app,tablet,AU,organic,Apparel,3,54,3,3,1,0,495.08
S0013353,U002175,app,desktop,CA,paid_search,Accessories,3,21,3,3,0,1,0.0
S0013354,U001233,app,android,US,organic,Accessories,4,72,4,4,0,1,0.0
S0013355,U000344,mobile,ios,IN,direct,Shoes,4,97,4,4,1,0,270.37
S0013356,U004173,web,desktop,US,referral,Sports,7,168,7,7,1,0,366.16
S0013357,U005645,app,tablet,US,email,Shoes,4,74,4,4,1,0,84.8
S0013358,U000792,app,ios,DE,referral,Accessories,10,171,10,10,0,1,0.0
S0013359,U003683,web,ios,DE,social,Home,9,151,9,9,0,1,0.0
S0013360,U004824,web,android,AU,organic,Sports,5,78,5,5,0,1,0.0
S0013361,U004537,app,ios,JP,direct,Groceries,7,185,7,7,1,0,341.43
S0013362,U003113,mobile,android,FR,affiliate,Electronics,7,162,7,7,0,1,0.0
S0013363,U000491,mobile,desktop,JP,direct,Apparel,4,88,4,4,0,1,0.0
S0013364,U002063,web,desktop,BR,direct,Apparel,5,83,5,5,0,1,0.0
S0013365,U003002,app,desktop,DE,affiliate,Groceries,5,54,5,5,0,1,0.0
S0013366,U001259,mobile,ios,DE,organic,Apparel,9,160,9,9,0,1,0.0
S0013367,U003558,web,tablet,CA,affiliate,Electronics,8,128,8,8,0,1,0.0
S0013368,U004000,web,ios,CA,referral,Sports,8,141,8,8,0,1,0.0
S0013369,U005864,web,android,UK,social,Apparel,4,68,4,4,1,0,208.86
S0013370,U005608,web,desktop,BR,social,Home,5,104,5,5,0,1,0.0
S0013371,U007184,web,tablet,UK,referral,Beauty,8,129,8,8,0,1,0.0
S0013372,U002580,web,ios,US,organic,Apparel,5,79,5,5,0,1,0.0
S0013373,U005933,web,tablet,DE,paid_search,Groceries,5,37,5,5,0,1,0.0
S0013374,U000375,mobile,android,FR,paid_search,Shoes,4,79,4,4,0,1,0.0
S0013375,U005941,app,tablet,BR,referral,Sports,7,102,7,7,0,1,0.0
S0013376,U006911,mobile,ios,JP,social,Shoes,7,131,7,7,0,1,0.0
S0013377,U002757,web,tablet,IN,paid_search,Shoes,5,73,5,5,0,1,0.0
S0013378,U003192,app,desktop,BR,affiliate,Groceries,5,72,5,5,0,1,0.0
S0013379,U001560,mobile,desktop,UK,referral,Sports,6,133,6,6,0,1,0.0
S0013380,U006032,web,android,UK,paid_search,Shoes,8,120,8,8,0,1,0.0
S0013381,U001566,app,desktop,DE,email,Home,4,64,4,4,0,1,0.0
S0013382,U004764,web,desktop,CA,email,Sports,6,80,6,6,0,1,0.0
S0013383,U000960,mobile,android,DE,referral,Accessories,5,76,5,5,0,1,0.0
S0013384,U000098,mobile,ios,CA,referral,Apparel,7,123,7,7,0,1,0.0
S0013385,U007363,mobile,android,AU,paid_search,Shoes,9,157,9,9,0,1,0.0
S0013386,U000509,app,ios,BR,email,Sports,4,72,4,4,0,1,0.0
S0013387,U005170,web,ios,BR,paid_search,Groceries,5,95,5,5,0,1,0.0
S0013388,U002213,app,ios,FR,paid_search,Shoes,6,70,6,6,0,1,0.0
S0013389,U005306,mobile,ios,BR,direct,Electronics,5,57,5,5,0,1,0.0
S0013390,U006882,web,desktop,DE,email,Shoes,5,72,5,5,0,1,0.0
S0013391,U007020,app,desktop,CA,referral,Groceries,6,61,6,6,0,1,0.0
S0013392,U003959,mobile,tablet,DE,email,Sports,5,88,5,5,0,1,0.0
S0013393,U001299,web,ios,JP,referral,Accessories,7,113,7,7,1,0,370.1
S0013394,U001996,mobile,tablet,FR,direct,Sports,9,100,9,9,1,0,61.21
S0013395,U004761,app,desktop,AU,organic,Accessories,7,115,7,7,0,1,0.0
S0013396,U007437,web,android,AU,email,Sports,7,135,7,7,0,1,0.0
S0013397,U000532,web,tablet,IN,direct,Shoes,5,108,5,5,0,1,0.0
S0013398,U003411,mobile,ios,DE,direct,Shoes,5,80,5,5,1,0,405.16
S0013399,U004302,app,tablet,IN,social,Accessories,5,83,5,5,0,1,0.0
S0013400,U002931,web,ios,DE,affiliate,Accessories,7,185,7,7,0,1,0.0
S0013401,U005636,mobile,android,US,referral,Sports,4,35,4,4,0,1,0.0
S0013402,U006231,mobile,tablet,US,paid_search,Beauty,6,117,6,6,1,0,358.11
S0013403,U006748,app,desktop,CA,paid_search,Sports,8,155,8,8,0,1,0.0
S0013404,U003900,web,ios,UK,social,Sports,4,78,4,4,0,1,0.0
S0013405,U005861,app,desktop,JP,affiliate,Home,5,118,5,5,0,1,0.0
S0013406,U002729,mobile,ios,IN,referral,Sports,8,121,8,8,0,1,0.0
S0013407,U002141,mobile,android,DE,social,Apparel,8,174,8,8,0,1,0.0
S0013408,U002413,app,ios,IN,referral,Accessories,10,245,10,10,0,1,0.0
S0013409,U006955,mobile,desktop,US,affiliate,Apparel,4,64,4,4,0,1,0.0
S0013410,U005557,app,ios,US,direct,Home,9,141,9,9,0,1,0.0
S0013411,U004640,mobile,tablet,IN,referral,Shoes,7,152,7,7,1,0,482.99
S0013412,U006717,web,tablet,UK,social,Beauty,6,98,6,6,0,1,0.0
S0013413,U005324,mobile,ios,AU,organic,Groceries,8,175,8,8,0,1,0.0
S0013414,U005041,app,desktop,BR,affiliate,Accessories,6,83,6,6,0,1,0.0
S0013415,U005039,mobile,android,BR,email,Sports,5,72,5,5,0,1,0.0
S0013416,U005013,app,ios,US,email,Accessories,5,78,5,5,0,1,0.0
S0013417,U003758,app,tablet,IN,social,Home,4,90,4,4,0,1,0.0
S0013418,U002100,app,tablet,UK,referral,Beauty,6,85,6,6,1,0,93.13
S0013419,U001454,mobile,android,CA,email,Shoes,6,95,6,6,0,1,0.0
S0013420,U000235,app,desktop,IN,email,Sports,6,78,6,6,1,0,398.66
S0013421,U002634,web,tablet,BR,direct,Groceries,4,63,4,4,0,1,0.0
S0013422,U002113,mobile,tablet,UK,referral,Electronics,7,124,7,7,0,1,0.0
S0013423,U002481,mobile,desktop,BR,social,Shoes,6,89,6,6,0,1,0.0
S0013424,U002820,mobile,ios,BR,paid_search,Beauty,3,39,3,3,0,1,0.0
S0013425,U002596,web,desktop,CA,affiliate,Home,5,90,5,5,0,1,0.0
S0013426,U001480,web,tablet,AU,email,Home,5,74,5,5,1,0,285.04
S0013427,U002209,web,tablet,US,affiliate,Apparel,8,147,8,8,1,0,382.0
S0013428,U003875,web,android,BR,paid_search,Accessories,6,135,6,6,1,0,164.99
S0013429,U004802,app,android,JP,organic,Apparel,4,81,4,4,0,1,0.0
S0013430,U000276,app,desktop,US,referral,Apparel,9,189,9,9,1,0,483.49
S0013431,U003997,app,tablet,UK,paid_search,Sports,9,172,9,9,0,1,0.0
S0013432,U005922,web,tablet,CA,organic,Beauty,9,129,9,9,1,0,350.22
S0013433,U007474,web,tablet,CA,organic,Home,9,160,9,9,1,0,187.02
S0013434,U007377,app,ios,US,paid_search,Sports,5,108,5,5,0,1,0.0
S0013435,U004215,app,ios,IN,referral,Shoes,6,147,6,6,0,1,0.0
S0013436,U003204,web,android,UK,direct,Apparel,8,165,8,8,1,0,226.47
S0013437,U007246,mobile,desktop,BR,affiliate,Groceries,4,72,4,4,0,1,0.0
S0013438,U005703,mobile,android,IN,organic,Accessories,3,71,3,3,0,1,0.0
S0013439,U000915,mobile,tablet,AU,affiliate,Beauty,6,131,6,6,0,1,0.0
S0013440,U000816,app,android,CA,organic,Beauty,3,85,3,3,0,1,0.0
S0013441,U002675,mobile,ios,FR,social,Sports,8,109,8,8,0,1,0.0
S0013442,U007197,web,desktop,UK,affiliate,Sports,6,105,6,6,0,1,0.0
S0013443,U003420,web,android,UK,social,Shoes,6,130,6,6,1,0,148.43
S0013444,U002680,mobile,ios,JP,paid_search,Apparel,8,136,8,8,0,1,0.0
S0013445,U005102,app,ios,FR,direct,Apparel,6,93,6,6,0,1,0.0
S0013446,U002731,app,android,AU,direct,Beauty,8,131,8,8,0,1,0.0
S0013447,U007236,mobile,android,FR,social,Sports,3,52,3,3,0,1,0.0
S0013448,U004267,app,android,BR,referral,Sports,7,125,7,7,0,1,0.0
S0013449,U007358,app,android,JP,affiliate,Sports,5,74,5,5,0,1,0.0
S0013450,U001982,web,android,DE,paid_search,Apparel,5,89,5,5,0,1,0.0
S0013451,U006181,app,tablet,IN,referral,Home,7,116,7,7,0,1,0.0
S0013452,U004718,web,ios,BR,affiliate,Beauty,6,116,6,6,0,1,0.0
S0013453,U006489,web,desktop,UK,paid_search,Sports,7,110,7,7,1,0,298.24
S0013454,U000456,web,desktop,IN,direct,Home,4,73,4,4,0,1,0.0
S0013455,U003595,mobile,desktop,UK,social,Home,11,145,11,11,0,1,0.0
S0013456,U003751,web,ios,DE,affiliate,Sports,5,84,5,5,0,1,0.0
S0013457,U002576,app,ios,BR,affiliate,Shoes,9,146,9,9,0,1,0.0
S0013458,U003961,mobile,android,IN,direct,Electronics,6,102,6,6,0,1,0.0
S0013459,U002061,mobile,ios,DE,affiliate,Beauty,8,137,8,8,0,1,0.0
S0013460,U001100,app,ios,BR,social,Shoes,5,153,5,5,0,1,0.0
S0013461,U005239,mobile,ios,UK,paid_search,Sports,8,166,8,8,0,1,0.0
S0013462,U001788,mobile,ios,IN,affiliate,Beauty,3,36,3,3,1,0,426.31
S0013463,U004573,app,android,UK,organic,Groceries,9,136,9,9,0,1,0.0
S0013464,U002369,app,desktop,BR,social,Accessories,7,113,7,7,0,1,0.0
S0013465,U002526,web,ios,IN,referral,Shoes,7,149,7,7,0,1,0.0
S0013466,U001160,app,ios,JP,affiliate,Groceries,6,106,6,6,1,0,255.41
S0013467,U005046,mobile,desktop,JP,organic,Home,5,68,5,5,0,1,0.0
S0013468,U004552,mobile,android,CA,paid_search,Shoes,4,54,4,4,0,1,0.0
S0013469,U007422,app,desktop,FR,email,Sports,3,56,3,3,0,1,0.0
S0013470,U002471,web,ios,IN,email,Shoes,10,248,10,10,0,1,0.0
S0013471,U003827,mobile,android,JP,referral,Apparel,6,102,6,6,0,1,0.0
S0013472,U001872,app,tablet,FR,paid_search,Apparel,6,74,6,6,1,0,107.9
S0013473,U006647,web,ios,BR,referral,Groceries,6,154,6,6,0,1,0.0
S0013474,U005258,app,android,US,affiliate,Electronics,5,119,5,5,1,0,178.54
S0013475,U004084,app,desktop,AU,paid_search,Home,6,87,6,6,1,0,297.2
S0013476,U006069,web,desktop,BR,direct,Electronics,6,136,6,6,0,1,0.0
S0013477,U004642,web,ios,US,referral,Accessories,7,124,7,7,0,1,0.0
S0013478,U004193,mobile,tablet,DE,affiliate,Beauty,4,75,4,4,0,1,0.0
S0013479,U004773,app,android,US,social,Home,7,115,7,7,1,0,437.42
S0013480,U001357,app,tablet,US,referral,Home,8,192,8,8,0,1,0.0
S0013481,U006709,app,desktop,AU,paid_search,Apparel,4,72,4,4,1,0,258.11
S0013482,U000264,mobile,ios,UK,paid_search,Apparel,4,31,4,4,0,1,0.0
S0013483,U000768,mobile,android,FR,email,Home,8,167,8,8,1,0,93.38
S0013484,U007383,mobile,desktop,JP,referral,Home,4,48,4,4,0,1,0.0
S0013485,U000851,mobile,ios,CA,affiliate,Home,6,165,6,6,0,1,0.0
S0013486,U002070,mobile,ios,IN,organic,Electronics,6,124,6,6,0,1,0.0
S0013487,U002493,web,ios,BR,direct,Beauty,7,103,7,7,1,0,373.99
S0013488,U003025,app,desktop,JP,paid_search,Beauty,13,258,13,13,0,1,0.0
S0013489,U005120,mobile,desktop,DE,organic,Sports,4,25,4,4,1,0,468.4
S0013490,U005094,web,tablet,DE,organic,Electronics,9,186,9,9,1,0,18.05
S0013491,U007426,web,android,US,paid_search,Beauty,11,178,11,11,0,1,0.0
S0013492,U006617,app,tablet,DE,social,Shoes,3,33,3,3,0,1,0.0
S0013493,U001253,app,tablet,BR,direct,Apparel,8,170,8,8,0,1,0.0
S0013494,U001213,web,desktop,AU,organic,Groceries,7,164,7,7,0,1,0.0
S0013495,U001379,web,tablet,US,organic,Electronics,8,169,8,8,0,1,0.0
S0013496,U000457,web,tablet,IN,organic,Sports,6,131,6,6,0,1,0.0
S0013497,U006775,web,android,DE,direct,Beauty,5,103,5,5,0,1,0.0
S0013498,U006341,mobile,android,DE,direct,Electronics,8,104,8,8,1,0,248.6
S0013499,U006043,web,desktop,US,paid_search,Beauty,4,65,4,4,0,1,0.0
S0013500,U006888,mobile,ios,CA,direct,Home,5,110,5,5,1,0,88.9
S0013501,U000839,web,android,US,affiliate,Sports,5,119,5,5,1,0,180.54
S0013502,U000202,mobile,tablet,FR,email,Accessories,5,66,5,5,0,1,0.0
S0013503,U003458,mobile,android,BR,affiliate,Shoes,9,175,9,9,1,0,7.73
S0013504,U004001,web,desktop,DE,direct,Beauty,9,191,9,9,0,1,0.0
S0013505,U006745,app,ios,UK,direct,Sports,6,93,6,6,0,1,0.0
S0013506,U003045,app,ios,UK,direct,Accessories,6,106,6,6,0,1,0.0
S0013507,U000225,mobile,android,CA,referral,Sports,5,47,5,5,0,1,0.0
S0013508,U004068,web,ios,JP,organic,Sports,4,23,4,4,0,1,0.0
S0013509,U006098,web,android,US,email,Apparel,5,102,5,5,0,1,0.0
S0013510,U007164,mobile,desktop,FR,social,Shoes,9,159,9,9,0,1,0.0
S0013511,U001915,web,android,US,affiliate,Sports,9,160,9,9,0,1,0.0
S0013512,U006179,mobile,ios,JP,paid_search,Sports,5,98,5,5,1,0,176.21
S0013513,U006431,mobile,ios,UK,referral,Shoes,8,147,8,8,0,1,0.0
S0013514,U006926,web,desktop,BR,social,Accessories,7,118,7,7,0,1,0.0
S0013515,U006017,mobile,desktop,DE,affiliate,Beauty,9,184,9,9,0,1,0.0
S0013516,U002331,mobile,ios,FR,paid_search,Apparel,4,85,4,4,1,0,117.12
S0013517,U001984,app,android,IN,email,Apparel,8,155,8,8,1,0,263.93
S0013518,U007014,web,desktop,AU,email,Apparel,6,62,6,6,1,0,150.76
S0013519,U006927,mobile,desktop,UK,email,Shoes,5,95,5,5,0,1,0.0
S0013520,U003602,web,ios,CA,direct,Home,3,62,3,3,1,0,367.62
S0013521,U001750,app,ios,IN,referral,Shoes,4,54,4,4,1,0,368.86
S0013522,U001290,app,android,JP,organic,Home,4,60,4,4,1,0,73.98
S0013523,U004126,web,ios,IN,referral,Apparel,7,144,7,7,0,1,0.0
S0013524,U006062,mobile,android,CA,social,Electronics,7,106,7,7,0,1,0.0
S0013525,U004044,web,tablet,US,affiliate,Electronics,5,121,5,5,0,1,0.0
S0013526,U005739,web,desktop,AU,paid_search,Accessories,5,83,5,5,0,1,0.0
S0013527,U006098,web,android,US,email,Shoes,7,164,7,7,1,0,83.51
S0013528,U003605,mobile,desktop,JP,social,Accessories,7,142,7,7,0,1,0.0
S0013529,U004730,mobile,tablet,US,social,Shoes,8,163,8,8,0,1,0.0
S0013530,U006430,app,tablet,JP,paid_search,Home,7,100,7,7,0,1,0.0
S0013531,U002974,app,android,DE,direct,Electronics,4,75,4,4,0,1,0.0
S0013532,U006846,web,android,DE,social,Accessories,6,107,6,6,0,1,0.0
S0013533,U000170,app,ios,IN,email,Home,9,162,9,9,0,1,0.0
S0013534,U003602,app,tablet,DE,affiliate,Sports,7,116,7,7,0,1,0.0
S0013535,U002914,app,tablet,IN,social,Apparel,8,125,8,8,0,1,0.0
S0013536,U004317,mobile,tablet,JP,paid_search,Beauty,5,78,5,5,0,1,0.0
S0013537,U001457,app,android,UK,paid_search,Accessories,4,67,4,4,1,0,150.14
S0013538,U005477,mobile,tablet,FR,social,Groceries,3,54,3,3,0,1,0.0
S0013539,U006847,web,android,UK,organic,Apparel,6,87,6,6,0,1,0.0
S0013540,U003365,mobile,tablet,US,affiliate,Sports,4,76,4,4,0,1,0.0
S0013541,U006172,app,desktop,AU,organic,Sports,8,141,8,8,0,1,0.0
S0013542,U001507,mobile,android,DE,paid_search,Groceries,6,85,6,6,0,1,0.0
S0013543,U006195,web,desktop,CA,organic,Groceries,5,88,5,5,0,1,0.0
S0013544,U006286,web,desktop,CA,direct,Shoes,7,137,7,7,0,1,0.0
S0013545,U006941,app,ios,FR,paid_search,Sports,6,132,6,6,0,1,0.0
S0013546,U004112,web,android,UK,direct,Accessories,4,85,4,4,0,1,0.0
S0013547,U007164,mobile,android,DE,social,Shoes,5,139,5,5,1,0,386.78
S0013548,U006382,web,tablet,CA,affiliate,Shoes,10,162,10,10,0,1,0.0
S0013549,U006861,web,android,US,social,Beauty,7,133,7,7,0,1,0.0
S0013550,U000749,app,android,IN,email,Groceries,7,104,7,7,0,1,0.0
S0013551,U002447,app,ios,US,organic,Home,6,119,6,6,0,1,0.0
S0013552,U002458,web,android,AU,email,Beauty,7,101,7,7,0,1,0.0
S0013553,U006117,mobile,ios,BR,organic,Groceries,5,56,5,5,0,1,0.0
S0013554,U005482,web,ios,BR,affiliate,Shoes,7,118,7,7,0,1,0.0
S0013555,U000108,mobile,android,DE,paid_search,Beauty,12,243,12,12,0,1,0.0
S0013556,U000700,web,android,UK,social,Accessories,8,136,8,8,0,1,0.0
S0013557,U005305,app,android,JP,email,Sports,7,110,7,7,1,0,144.61
S0013558,U006032,mobile,android,BR,direct,Groceries,5,74,5,5,0,1,0.0
S0013559,U003073,mobile,tablet,JP,direct,Home,3,53,3,3,0,1,0.0
S0013560,U001028,mobile,ios,IN,referral,Electronics,8,115,8,8,0,1,0.0
S0013561,U006108,web,tablet,FR,social,Apparel,4,72,4,4,0,1,0.0
S0013562,U005138,mobile,ios,US,paid_search,Home,5,89,5,5,0,1,0.0
S0013563,U005573,app,tablet,DE,affiliate,Shoes,6,121,6,6,1,0,74.34
S0013564,U007194,mobile,android,DE,email,Shoes,7,123,7,7,0,1,0.0
S0013565,U003752,mobile,desktop,DE,paid_search,Apparel,9,219,9,9,0,1,0.0
S0013566,U004830,app,ios,FR,organic,Accessories,4,85,4,4,0,1,0.0
S0013567,U004207,web,tablet,JP,email,Shoes,5,76,5,5,0,1,0.0
S0013568,U001693,web,android,DE,affiliate,Groceries,6,88,6,6,0,1,0.0
S0013569,U000592,web,ios,US,email,Accessories,6,98,6,6,0,1,0.0
S0013570,U003205,web,ios,DE,email,Shoes,10,130,10,10,0,1,0.0
S0013571,U000192,web,ios,AU,social,Apparel,6,105,6,6,0,1,0.0
S0013572,U002434,app,tablet,FR,direct,Groceries,9,144,9,9,1,0,284.6
S0013573,U003145,app,android,BR,paid_search,Accessories,6,93,6,6,1,0,97.33
S0013574,U005304,web,desktop,UK,organic,Accessories,6,102,6,6,0,1,0.0
S0013575,U001259,app,tablet,US,email,Apparel,8,134,8,8,1,0,437.98
S0013576,U006572,web,ios,CA,social,Shoes,9,151,9,9,0,1,0.0
S0013577,U002264,web,desktop,AU,social,Apparel,4,57,4,4,0,1,0.0
S0013578,U003786,mobile,ios,IN,email,Apparel,7,122,7,7,1,0,362.52
S0013579,U004630,mobile,desktop,JP,email,Sports,10,161,10,10,1,0,25.18
S0013580,U007101,app,tablet,UK,email,Shoes,5,68,5,5,1,0,150.76
S0013581,U005445,app,ios,FR,paid_search,Electronics,6,114,6,6,0,1,0.0
S0013582,U002949,web,android,IN,social,Accessories,8,120,8,8,0,1,0.0
S0013583,U004612,mobile,android,JP,social,Accessories,3,54,3,3,0,1,0.0
S0013584,U002360,web,ios,UK,affiliate,Sports,7,75,7,7,0,1,0.0
S0013585,U006188,app,android,JP,email,Beauty,6,122,6,6,1,0,437.11
S0013586,U007391,app,ios,BR,direct,Accessories,7,156,7,7,0,1,0.0
S0013587,U002333,mobile,ios,BR,social,Shoes,9,203,9,9,0,1,0.0
S0013588,U003177,app,ios,FR,paid_search,Electronics,5,107,5,5,1,0,182.29
S0013589,U001501,app,android,CA,paid_search,Electronics,7,137,7,7,0,1,0.0
S0013590,U001394,web,android,JP,social,Sports,6,111,6,6,0,1,0.0
S0013591,U001272,web,tablet,UK,social,Accessories,7,146,7,7,1,0,162.89
S0013592,U005539,mobile,android,CA,paid_search,Sports,8,192,8,8,1,0,268.65
S0013593,U002606,app,tablet,CA,paid_search,Electronics,7,92,7,7,0,1,0.0
S0013594,U005131,web,tablet,BR,referral,Electronics,4,46,4,4,1,0,146.84
S0013595,U002715,web,tablet,JP,email,Accessories,8,120,8,8,1,0,385.65
S0013596,U002775,web,ios,CA,affiliate,Beauty,3,66,3,3,0,1,0.0
S0013597,U001072,web,android,DE,affiliate,Apparel,5,78,5,5,0,1,0.0
S0013598,U003447,web,desktop,US,referral,Accessories,8,149,8,8,0,1,0.0
S0013599,U002496,web,desktop,US,organic,Home,6,99,6,6,0,1,0.0
S0013600,U006240,web,desktop,AU,affiliate,Beauty,5,60,5,5,1,0,61.84
S0013601,U000708,mobile,ios,JP,email,Shoes,5,48,5,5,0,1,0.0
S0013602,U005487,web,android,AU,organic,Shoes,4,71,4,4,0,1,0.0
S0013603,U006129,app,desktop,AU,email,Groceries,8,156,8,8,0,1,0.0
S0013604,U002033,mobile,ios,AU,referral,Shoes,4,71,4,4,0,1,0.0
S0013605,U002957,mobile,tablet,US,organic,Sports,4,111,4,4,0,1,0.0
S0013606,U004994,web,ios,BR,direct,Home,3,78,3,3,0,1,0.0
S0013607,U003350,mobile,desktop,CA,social,Groceries,5,66,5,5,0,1,0.0
S0013608,U004342,web,android,IN,direct,Groceries,6,105,6,6,1,0,108.9
S0013609,U005437,app,ios,DE,direct,Groceries,5,111,5,5,0,1,0.0
S0013610,U006617,web,ios,DE,referral,Beauty,3,63,3,3,1,0,307.26
S0013611,U002907,web,desktop,AU,direct,Sports,7,94,7,7,0,1,0.0
S0013612,U001952,app,tablet,CA,direct,Apparel,4,58,4,4,0,1,0.0
S0013613,U001442,app,desktop,UK,affiliate,Apparel,3,71,3,3,0,1,0.0
S0013614,U001307,web,tablet,US,email,Sports,5,97,5,5,1,0,354.89
S0013615,U001863,web,tablet,DE,organic,Accessories,4,122,4,4,0,1,0.0
S0013616,U006752,app,desktop,IN,email,Accessories,5,40,5,5,1,0,163.42
S0013617,U005500,app,android,FR,email,Apparel,6,79,6,6,1,0,400.16
S0013618,U000616,web,tablet,CA,email,Shoes,9,162,9,9,0,1,0.0
S0013619,U007182,mobile,tablet,CA,social,Home,7,139,7,7,0,1,0.0
S0013620,U001450,app,desktop,UK,organic,Beauty,8,131,8,8,0,1,0.0
S0013621,U005696,app,ios,DE,email,Electronics,6,72,6,6,0,1,0.0
S0013622,U001589,mobile,ios,JP,referral,Groceries,5,88,5,5,1,0,261.86
S0013623,U000106,web,android,BR,direct,Groceries,6,95,6,6,0,1,0.0
S0013624,U004711,app,ios,CA,organic,Home,8,139,8,8,0,1,0.0
S0013625,U002796,web,ios,FR,referral,Accessories,5,91,5,5,0,1,0.0
S0013626,U002874,web,tablet,AU,paid_search,Electronics,6,104,6,6,1,0,378.5
S0013627,U001624,app,desktop,US,referral,Accessories,9,156,9,9,0,1,0.0
S0013628,U001183,mobile,ios,UK,email,Groceries,6,102,6,6,0,1,0.0
S0013629,U003316,mobile,tablet,CA,paid_search,Home,6,95,6,6,1,0,51.75
S0013630,U000878,app,desktop,JP,referral,Beauty,4,79,4,4,0,1,0.0
S0013631,U006265,mobile,android,FR,paid_search,Beauty,3,61,3,3,0,1,0.0
S0013632,U000492,web,desktop,DE,social,Groceries,5,48,5,5,0,1,0.0
S0013633,U004345,app,android,AU,organic,Groceries,5,93,5,5,0,1,0.0
S0013634,U003572,mobile,tablet,BR,paid_search,Apparel,6,96,6,6,0,1,0.0
S0013635,U000919,web,android,FR,social,Home,7,152,7,7,0,1,0.0
S0013636,U004501,web,ios,BR,paid_search,Sports,9,175,9,9,1,0,128.87
S0013637,U001679,app,android,DE,social,Shoes,6,134,6,6,0,1,0.0
S0013638,U006100,web,desktop,FR,social,Accessories,5,117,5,5,1,0,376.55
S0013639,U004292,web,android,UK,email,Beauty,7,143,7,7,0,1,0.0
S0013640,U003179,app,desktop,JP,paid_search,Apparel,5,53,5,5,0,1,0.0
S0013641,U002285,app,tablet,DE,email,Shoes,4,85,4,4,0,1,0.0
S0013642,U005978,app,ios,AU,direct,Groceries,6,108,6,6,0,1,0.0
S0013643,U002282,mobile,ios,UK,referral,Groceries,5,110,5,5,0,1,0.0
S0013644,U003428,mobile,android,UK,paid_search,Beauty,4,77,4,4,0,1,0.0
S0013645,U000129,web,ios,FR,social,Sports,6,86,6,6,0,1,0.0
S0013646,U005583,web,android,UK,social,Electronics,6,114,6,6,0,1,0.0
S0013647,U000764,web,tablet,JP,referral,Accessories,6,123,6,6,1,0,39.33
S0013648,U003874,app,android,IN,paid_search,Accessories,5,85,5,5,0,1,0.0
S0013649,U001292,app,desktop,BR,affiliate,Shoes,7,101,7,7,0,1,0.0
S0013650,U007002,app,tablet,BR,paid_search,Sports,10,156,10,10,1,0,477.26
S0013651,U005312,mobile,desktop,JP,affiliate,Beauty,3,47,3,3,0,1,0.0
S0013652,U002215,mobile,tablet,CA,paid_search,Accessories,8,151,8,8,0,1,0.0
S0013653,U001039,mobile,desktop,CA,direct,Sports,3,63,3,3,0,1,0.0
S0013654,U000694,mobile,android,US,affiliate,Apparel,8,117,8,8,0,1,0.0
S0013655,U003823,app,android,IN,organic,Sports,5,81,5,5,0,1,0.0
S0013656,U005368,mobile,android,AU,email,Apparel,7,128,7,7,0,1,0.0
S0013657,U006275,web,desktop,AU,organic,Home,5,75,5,5,1,0,268.02
S0013658,U002569,web,tablet,FR,email,Groceries,4,72,4,4,0,1,0.0
S0013659,U006006,app,ios,AU,affiliate,Apparel,5,73,5,5,0,1,0.0
S0013660,U001977,web,android,FR,organic,Accessories,6,82,6,6,0,1,0.0
S0013661,U007154,web,ios,JP,paid_search,Accessories,4,85,4,4,1,0,163.42
S0013662,U003573,app,desktop,CA,organic,Sports,6,107,6,6,0,1,0.0
S0013663,U004885,mobile,tablet,BR,paid_search,Home,6,141,6,6,0,1,0.0
S0013664,U000980,app,android,IN,social,Apparel,8,192,8,8,0,1,0.0
S0013665,U002884,mobile,desktop,US,organic,Apparel,4,81,4,4,1,0,199.16
S0013666,U000064,mobile,desktop,AU,affiliate,Beauty,7,148,7,7,0,1,0.0
S0013667,U007441,mobile,tablet,AU,paid_search,Home,5,91,5,5,0,1,0.0
S0013668,U000282,app,ios,FR,affiliate,Sports,7,115,7,7,0,1,0.0
S0013669,U004225,mobile,desktop,BR,referral,Sports,4,48,4,4,1,0,80.91
S0013670,U002336,mobile,android,JP,organic,Home,6,127,6,6,0,1,0.0
S0013671,U004240,web,ios,CA,affiliate,Home,7,148,7,7,0,1,0.0
S0013672,U002052,app,desktop,JP,referral,Sports,4,38,4,4,1,0,405.71
S0013673,U004429,mobile,ios,CA,affiliate,Home,6,87,6,6,0,1,0.0
S0013674,U003109,mobile,desktop,CA,email,Accessories,6,103,6,6,1,0,215.59
S0013675,U002838,app,desktop,US,referral,Shoes,5,77,5,5,0,1,0.0
S0013676,U005845,mobile,tablet,BR,social,Home,6,69,6,6,0,1,0.0
S0013677,U004307,mobile,tablet,BR,affiliate,Electronics,10,221,10,10,0,1,0.0
S0013678,U005104,app,tablet,IN,organic,Sports,4,60,4,4,0,1,0.0
S0013679,U006383,web,desktop,JP,affiliate,Sports,6,50,6,6,0,1,0.0
S0013680,U002146,app,ios,CA,direct,Apparel,4,114,4,4,1,0,270.8
S0013681,U006896,mobile,tablet,UK,paid_search,Sports,5,100,5,5,0,1,0.0
S0013682,U005282,mobile,desktop,JP,direct,Sports,8,90,8,8,0,1,0.0
S0013683,U002007,web,desktop,AU,social,Beauty,6,106,6,6,0,1,0.0
